service_id,date,exception_type
2023_2024_1513342,20241012,1
2023_2024_1513342,20241013,1
2023_2024_1513342,20241019,1
2023_2024_1513342,20241020,1
2023_2024_1513342,20241026,1
2023_2024_1513342,20241027,1
2023_2024_1513342,20241101,1
2023_2024_1513342,20241102,1
2023_2024_1513342,20241103,1
2023_2024_1513342,20241109,1
2023_2024_1529202,20241019,1
2023_2024_1529202,20241020,1
2023_2024_1529202,20241026,1
2023_2024_1529202,20241027,1
2023_2024_1529202,20241101,1
2023_2024_1529202,20241102,1
2023_2024_1529202,20241103,1
2023_2024_1529202,20241109,1
2023_2024_1522954,20240902,1
2023_2024_1522954,20240903,1
2023_2024_1522954,20240904,1
2023_2024_1522954,20240905,1
2023_2024_1522954,20240906,1
2023_2024_1522954,20240909,1
2023_2024_1522954,20240910,1
2023_2024_1522954,20240911,1
2023_2024_1522954,20240912,1
2023_2024_1522954,20240913,1
2023_2024_1522954,20240916,1
2023_2024_1522954,20240917,1
2023_2024_1522954,20240918,1
2023_2024_1522954,20240919,1
2023_2024_1522954,20240920,1
2023_2024_1522954,20240923,1
2023_2024_1522954,20240924,1
2023_2024_1522954,20240925,1
2023_2024_1522954,20240926,1
2023_2024_1522954,20240927,1
2023_2024_1522954,20240930,1
2023_2024_1522954,20241001,1
2023_2024_1522954,20241002,1
2023_2024_1522954,20241003,1
2023_2024_1542294,20241007,1
2023_2024_1542294,20241008,1
2023_2024_1542294,20241009,1
2023_2024_1542294,20241010,1
2023_2024_1529898,20241019,1
2023_2024_1529898,20241020,1
2023_2024_1529898,20241026,1
2023_2024_1529898,20241027,1
2023_2024_1529898,20241101,1
2023_2024_1529898,20241102,1
2023_2024_1529898,20241103,1
2023_2024_1529898,20241109,1
2023_2024_1513433,20240907,1
2023_2024_1529965,20241101,1
2023_2024_1529965,20241102,1
2023_2024_1529965,20241103,1
2023_2024_1522187,20241010,1
2023_2024_1522187,20241011,1
2023_2024_1529346,20241027,1
2023_2024_1529346,20241101,1
2023_2024_1529346,20241102,1
2023_2024_1529346,20241103,1
2023_2024_1529346,20241109,1
2023_2024_1529019,20241013,1
2023_2024_1522617,20241014,1
2023_2024_1522617,20241015,1
2023_2024_1522617,20241016,1
2023_2024_1522617,20241017,1
2023_2024_1522617,20241018,1
2023_2024_1522617,20241021,1
2023_2024_1522617,20241022,1
2023_2024_1522617,20241023,1
2023_2024_1522617,20241024,1
2023_2024_1522617,20241025,1
2023_2024_1529666,20241019,1
2023_2024_1529666,20241020,1
2023_2024_1529666,20241026,1
2023_2024_1529666,20241027,1
2023_2024_1529666,20241101,1
2023_2024_1529666,20241102,1
2023_2024_1529666,20241103,1
2023_2024_1529666,20241109,1
2023_2024_931391,20240828,1
2023_2024_931391,20240829,1
2023_2024_931391,20240830,1
2023_2024_1513486,20240901,1
2023_2024_1513486,20240907,1
2023_2024_1513486,20240908,1
2023_2024_1513486,20240914,1
2023_2024_1513486,20240915,1
2023_2024_1513486,20240921,1
2023_2024_1513486,20240922,1
2023_2024_1513486,20240928,1
2023_2024_1513486,20240929,1
2023_2024_1513486,20241012,1
2023_2024_1513486,20241013,1
2023_2024_1513486,20241019,1
2023_2024_1513486,20241020,1
2023_2024_1513486,20241026,1
2023_2024_1513486,20241027,1
2023_2024_1513486,20241101,1
2023_2024_1513486,20241102,1
2023_2024_1513486,20241103,1
2023_2024_1513486,20241109,1
2023_2024_1529261,20240921,1
2023_2024_1529261,20240922,1
2023_2024_944678,20240831,1
2023_2024_1521067,20240906,1
2023_2024_1513159,20240902,1
2023_2024_1513159,20240903,1
2023_2024_1513159,20240904,1
2023_2024_1513159,20240905,1
2023_2024_1513159,20240906,1
2023_2024_1513159,20240909,1
2023_2024_1513159,20240910,1
2023_2024_1513159,20240911,1
2023_2024_1513159,20240912,1
2023_2024_1513159,20240913,1
2023_2024_1513159,20240916,1
2023_2024_1513159,20240917,1
2023_2024_1513159,20240918,1
2023_2024_1513159,20240919,1
2023_2024_1513159,20240920,1
2023_2024_1513159,20240923,1
2023_2024_1513159,20240924,1
2023_2024_1513159,20240925,1
2023_2024_1513159,20240926,1
2023_2024_1513159,20240927,1
2023_2024_1513159,20240930,1
2023_2024_1513159,20241001,1
2023_2024_1513159,20241002,1
2023_2024_1513159,20241003,1
2023_2024_1513159,20241004,1
2023_2024_1513159,20241007,1
2023_2024_1513159,20241008,1
2023_2024_1513159,20241009,1
2023_2024_1513159,20241010,1
2023_2024_1513159,20241011,1
2023_2024_1513159,20241014,1
2023_2024_1513159,20241015,1
2023_2024_1513159,20241016,1
2023_2024_1513159,20241017,1
2023_2024_1513159,20241018,1
2023_2024_1513159,20241021,1
2023_2024_1513159,20241022,1
2023_2024_1513159,20241023,1
2023_2024_1513159,20241024,1
2023_2024_1513159,20241025,1
2023_2024_1513159,20241028,1
2023_2024_1513159,20241029,1
2023_2024_1513159,20241030,1
2023_2024_1513159,20241031,1
2023_2024_1513159,20241104,1
2023_2024_1513159,20241105,1
2023_2024_1513159,20241106,1
2023_2024_1513159,20241107,1
2023_2024_1513159,20241108,1
2023_2024_1530482,20241108,1
2023_2024_1522690,20240916,1
2023_2024_1522690,20240917,1
2023_2024_1522690,20240918,1
2023_2024_1522690,20240919,1
2023_2024_1522690,20240920,1
2023_2024_930312,20240831,1
2023_2024_1529971,20241019,1
2023_2024_1529971,20241020,1
2023_2024_1529971,20241026,1
2023_2024_1529971,20241027,1
2023_2024_930141,20240826,1
2023_2024_930141,20240827,1
2023_2024_930141,20240828,1
2023_2024_930141,20240829,1
2023_2024_930141,20240830,1
2023_2024_1521462,20240926,1
2023_2024_1521462,20240927,1
2023_2024_1521462,20240930,1
2023_2024_1530385,20240926,1
2023_2024_1530385,20240927,1
2023_2024_1530385,20240930,1
2023_2024_1521403,20240902,1
2023_2024_1547334,20241028,1
2023_2024_1547334,20241029,1
2023_2024_1547334,20241030,1
2023_2024_1529706,20241027,1
2023_2024_1529706,20241101,1
2023_2024_1529706,20241102,1
2023_2024_1529706,20241103,1
2023_2024_1529706,20241109,1
2023_2024_1513414,20240901,1
2023_2024_1513414,20240907,1
2023_2024_1513414,20240908,1
2023_2024_1513414,20240914,1
2023_2024_1513414,20240915,1
2023_2024_1513414,20240921,1
2023_2024_1513414,20240922,1
2023_2024_1513414,20240928,1
2023_2024_1513414,20240929,1
2023_2024_1513414,20241005,1
2023_2024_1513414,20241006,1
2023_2024_1513414,20241012,1
2023_2024_1513414,20241013,1
2023_2024_1513414,20241019,1
2023_2024_1513414,20241020,1
2023_2024_1513414,20241026,1
2023_2024_1513414,20241027,1
2023_2024_1513414,20241101,1
2023_2024_1513414,20241102,1
2023_2024_1513414,20241103,1
2023_2024_1513414,20241109,1
2023_2024_1521390,20241015,1
2023_2024_1521390,20241016,1
2023_2024_1521390,20241017,1
2023_2024_1521390,20241018,1
2023_2024_1521390,20241021,1
2023_2024_1521390,20241022,1
2023_2024_1521390,20241023,1
2023_2024_1521390,20241024,1
2023_2024_1521390,20241025,1
2023_2024_946847,20240826,1
2023_2024_946847,20240828,1
2023_2024_946847,20240829,1
2023_2024_946847,20240830,1
2023_2024_1512772,20240902,1
2023_2024_1512772,20240903,1
2023_2024_1512772,20240904,1
2023_2024_1512772,20240905,1
2023_2024_1512772,20240906,1
2023_2024_1512772,20240909,1
2023_2024_1512772,20240910,1
2023_2024_1512772,20240911,1
2023_2024_1512772,20240912,1
2023_2024_1512772,20240913,1
2023_2024_1512772,20240916,1
2023_2024_1512772,20240917,1
2023_2024_1512772,20240918,1
2023_2024_1512772,20240919,1
2023_2024_1512772,20240920,1
2023_2024_1512772,20240923,1
2023_2024_1512772,20240924,1
2023_2024_1512772,20240925,1
2023_2024_1512772,20240926,1
2023_2024_1512772,20240927,1
2023_2024_1512772,20240930,1
2023_2024_1512772,20241001,1
2023_2024_1512772,20241002,1
2023_2024_1512772,20241003,1
2023_2024_1512772,20241004,1
2023_2024_1512772,20241007,1
2023_2024_1512772,20241008,1
2023_2024_1512772,20241009,1
2023_2024_1512772,20241010,1
2023_2024_1512772,20241011,1
2023_2024_1512772,20241014,1
2023_2024_1512772,20241015,1
2023_2024_1512772,20241016,1
2023_2024_1512772,20241017,1
2023_2024_1512772,20241018,1
2023_2024_1512772,20241021,1
2023_2024_1512772,20241022,1
2023_2024_1512772,20241023,1
2023_2024_1512772,20241024,1
2023_2024_1512772,20241025,1
2023_2024_1512772,20241028,1
2023_2024_1512772,20241029,1
2023_2024_1512772,20241030,1
2023_2024_1512772,20241031,1
2023_2024_1512772,20241104,1
2023_2024_1512772,20241105,1
2023_2024_1512772,20241106,1
2023_2024_1512772,20241107,1
2023_2024_1512772,20241108,1
2023_2024_1530035,20241012,1
2023_2024_1530035,20241013,1
2023_2024_1522977,20241005,1
2023_2024_1522977,20241006,1
2023_2024_1548516,20240906,1
2023_2024_1548516,20240913,1
2023_2024_1548516,20240920,1
2023_2024_1548516,20240927,1
2023_2024_1548516,20241004,1
2023_2024_1548516,20241011,1
2023_2024_1548516,20241018,1
2023_2024_1548516,20241025,1
2023_2024_1548516,20241031,1
2023_2024_1548516,20241108,1
2023_2024_1521063,20241008,1
2023_2024_1521063,20241009,1
2023_2024_1522256,20241004,1
2023_2024_1522256,20241007,1
2023_2024_1522256,20241008,1
2023_2024_1522256,20241009,1
2023_2024_1522256,20241010,1
2023_2024_1522256,20241011,1
2023_2024_1522256,20241029,1
2023_2024_1522256,20241030,1
2023_2024_1522256,20241031,1
2023_2024_1529982,20240901,1
2023_2024_1529982,20241005,1
2023_2024_1529982,20241006,1
2023_2024_1529982,20241012,1
2023_2024_1529982,20241013,1
2023_2024_1529139,20241019,1
2023_2024_1529139,20241020,1
2023_2024_1529139,20241026,1
2023_2024_1529139,20241027,1
2023_2024_1529139,20241101,1
2023_2024_1529139,20241102,1
2023_2024_1529139,20241103,1
2023_2024_1529139,20241109,1
2023_2024_1035271,20240901,1
2023_2024_1152752,20240831,1
2023_2024_1520975,20241014,1
2023_2024_1522252,20240902,1
2023_2024_1522252,20240905,1
2023_2024_1522252,20240906,1
2023_2024_1522252,20240909,1
2023_2024_1522252,20240910,1
2023_2024_1522252,20240911,1
2023_2024_1522252,20240912,1
2023_2024_1522252,20240913,1
2023_2024_1522252,20240916,1
2023_2024_1522252,20240917,1
2023_2024_1522252,20240918,1
2023_2024_1522252,20240919,1
2023_2024_1522252,20240920,1
2023_2024_1522252,20240923,1
2023_2024_1522252,20240924,1
2023_2024_1522252,20240925,1
2023_2024_1522252,20240926,1
2023_2024_1522252,20240927,1
2023_2024_1522252,20240930,1
2023_2024_1522252,20241001,1
2023_2024_1522252,20241002,1
2023_2024_1522252,20241003,1
2023_2024_1522484,20240902,1
2023_2024_1522484,20240905,1
2023_2024_1522484,20240906,1
2023_2024_1522484,20240909,1
2023_2024_1522484,20240910,1
2023_2024_1522484,20240911,1
2023_2024_1522484,20240912,1
2023_2024_1522484,20240913,1
2023_2024_1522484,20240916,1
2023_2024_1522484,20240917,1
2023_2024_1522484,20240918,1
2023_2024_1522484,20240919,1
2023_2024_1522484,20240920,1
2023_2024_1522484,20240923,1
2023_2024_1522484,20240924,1
2023_2024_1522484,20240925,1
2023_2024_1522484,20240926,1
2023_2024_1522484,20240927,1
2023_2024_1522484,20240930,1
2023_2024_1522484,20241001,1
2023_2024_1522484,20241002,1
2023_2024_1522484,20241003,1
2023_2024_1513009,20240902,1
2023_2024_1513009,20240903,1
2023_2024_1513009,20240904,1
2023_2024_1513009,20240905,1
2023_2024_1513009,20240906,1
2023_2024_1513009,20240909,1
2023_2024_1513009,20240910,1
2023_2024_1513009,20240911,1
2023_2024_1513009,20240912,1
2023_2024_1513009,20240913,1
2023_2024_1513009,20240916,1
2023_2024_1513009,20240917,1
2023_2024_1513009,20240918,1
2023_2024_1513009,20240919,1
2023_2024_1513009,20240920,1
2023_2024_1513009,20240923,1
2023_2024_1513009,20240924,1
2023_2024_1513009,20240925,1
2023_2024_1513009,20240926,1
2023_2024_1513009,20240927,1
2023_2024_1513009,20240930,1
2023_2024_1513009,20241001,1
2023_2024_1513009,20241002,1
2023_2024_1513009,20241003,1
2023_2024_1513009,20241004,1
2023_2024_1513009,20241007,1
2023_2024_1513009,20241008,1
2023_2024_1513009,20241009,1
2023_2024_1513009,20241010,1
2023_2024_1513009,20241011,1
2023_2024_1513009,20241014,1
2023_2024_1513009,20241015,1
2023_2024_1513009,20241016,1
2023_2024_1513009,20241017,1
2023_2024_1513009,20241018,1
2023_2024_1513009,20241021,1
2023_2024_1513009,20241022,1
2023_2024_1513009,20241023,1
2023_2024_1513009,20241024,1
2023_2024_1513009,20241025,1
2023_2024_1513009,20241028,1
2023_2024_1513009,20241029,1
2023_2024_1513009,20241030,1
2023_2024_1513009,20241031,1
2023_2024_1513009,20241104,1
2023_2024_1513009,20241105,1
2023_2024_1513009,20241106,1
2023_2024_1513009,20241107,1
2023_2024_1513009,20241108,1
2023_2024_1512949,20240902,1
2023_2024_1512949,20240903,1
2023_2024_1521457,20240918,1
2023_2024_1521457,20240919,1
2023_2024_1521457,20240920,1
2023_2024_1521457,20240923,1
2023_2024_1521457,20240924,1
2023_2024_1521457,20240925,1
2023_2024_1529167,20241019,1
2023_2024_1529167,20241020,1
2023_2024_1529167,20241026,1
2023_2024_1529167,20241027,1
2023_2024_1529167,20241101,1
2023_2024_1529167,20241102,1
2023_2024_1529167,20241103,1
2023_2024_1529167,20241109,1
2023_2024_1530337,20240926,1
2023_2024_1530337,20240927,1
2023_2024_1530337,20240930,1
2023_2024_1522378,20240909,1
2023_2024_930670,20240831,1
2023_2024_930136,20240826,1
2023_2024_930136,20240827,1
2023_2024_930136,20240828,1
2023_2024_930136,20240829,1
2023_2024_930136,20240830,1
2023_2024_1547321,20240909,1
2023_2024_1547321,20240910,1
2023_2024_1520882,20241001,1
2023_2024_1520882,20241002,1
2023_2024_1520882,20241003,1
2023_2024_1529116,20240928,1
2023_2024_1529116,20240929,1
2023_2024_1529321,20240901,1
2023_2024_1529321,20240907,1
2023_2024_1529321,20240908,1
2023_2024_1529321,20240914,1
2023_2024_1529321,20240915,1
2023_2024_1529321,20240921,1
2023_2024_1529321,20240922,1
2023_2024_1529321,20240928,1
2023_2024_1529321,20240929,1
2023_2024_1522861,20240906,1
2023_2024_930265,20240831,1
2023_2024_1530019,20241019,1
2023_2024_1530019,20241020,1
2023_2024_1530019,20241026,1
2023_2024_1530019,20241027,1
2023_2024_1521145,20240909,1
2023_2024_1521145,20240910,1
2023_2024_1521145,20240911,1
2023_2024_946893,20240826,1
2023_2024_946893,20240828,1
2023_2024_946893,20240829,1
2023_2024_946893,20240830,1
2023_2024_946149,20240826,1
2023_2024_946149,20240827,1
2023_2024_946149,20240828,1
2023_2024_946149,20240829,1
2023_2024_946149,20240830,1
2023_2024_1520848,20240918,1
2023_2024_1520848,20240919,1
2023_2024_1520848,20240920,1
2023_2024_1520848,20240923,1
2023_2024_1520848,20240924,1
2023_2024_1520848,20240925,1
2023_2024_1548508,20240907,1
2023_2024_1548508,20240914,1
2023_2024_1548508,20240921,1
2023_2024_1548508,20240928,1
2023_2024_1548508,20241005,1
2023_2024_1548508,20241012,1
2023_2024_1548508,20241019,1
2023_2024_1548508,20241026,1
2023_2024_1548508,20241101,1
2023_2024_1548508,20241102,1
2023_2024_1548508,20241109,1
2023_2024_1513237,20240902,1
2023_2024_1513237,20240903,1
2023_2024_1513237,20240904,1
2023_2024_1513237,20240905,1
2023_2024_1513237,20240906,1
2023_2024_1513237,20240909,1
2023_2024_1513237,20240910,1
2023_2024_1513237,20240911,1
2023_2024_1513237,20240912,1
2023_2024_1513237,20240913,1
2023_2024_1513237,20240916,1
2023_2024_1513237,20240917,1
2023_2024_1513237,20240918,1
2023_2024_1513237,20240919,1
2023_2024_1513237,20240920,1
2023_2024_1513237,20240923,1
2023_2024_1513237,20240924,1
2023_2024_1513237,20240925,1
2023_2024_1513237,20240926,1
2023_2024_1513237,20240927,1
2023_2024_1513237,20240930,1
2023_2024_1513237,20241001,1
2023_2024_1513237,20241002,1
2023_2024_1513237,20241003,1
2023_2024_1513237,20241004,1
2023_2024_1513237,20241007,1
2023_2024_1513237,20241008,1
2023_2024_1513237,20241009,1
2023_2024_1513237,20241010,1
2023_2024_1513237,20241011,1
2023_2024_1513237,20241014,1
2023_2024_1513237,20241015,1
2023_2024_1513237,20241016,1
2023_2024_1513237,20241017,1
2023_2024_1513237,20241018,1
2023_2024_1513237,20241021,1
2023_2024_1513237,20241022,1
2023_2024_1513237,20241023,1
2023_2024_1513237,20241024,1
2023_2024_1513237,20241025,1
2023_2024_1513237,20241028,1
2023_2024_1513237,20241029,1
2023_2024_1513237,20241030,1
2023_2024_1513237,20241031,1
2023_2024_1513237,20241104,1
2023_2024_1513237,20241105,1
2023_2024_1513237,20241106,1
2023_2024_1513237,20241107,1
2023_2024_1513237,20241108,1
2023_2024_1522865,20240903,1
2023_2024_1522865,20240904,1
2023_2024_1522865,20240905,1
2023_2024_1522674,20240918,1
2023_2024_1522674,20240919,1
2023_2024_1522674,20240920,1
2023_2024_1522674,20240923,1
2023_2024_1522674,20240924,1
2023_2024_1522674,20240925,1
2023_2024_1521489,20240902,1
2023_2024_1521489,20240903,1
2023_2024_1521489,20240904,1
2023_2024_1521489,20240905,1
2023_2024_1521489,20240906,1
2023_2024_1521489,20240909,1
2023_2024_1521489,20240910,1
2023_2024_1521489,20240911,1
2023_2024_1521489,20240912,1
2023_2024_1521489,20240913,1
2023_2024_1521489,20240916,1
2023_2024_1521489,20240917,1
2023_2024_1521489,20240918,1
2023_2024_1521489,20240919,1
2023_2024_1521489,20240920,1
2023_2024_1521489,20240923,1
2023_2024_1521489,20240924,1
2023_2024_1521489,20240925,1
2023_2024_1521489,20240926,1
2023_2024_1521489,20240927,1
2023_2024_1521489,20240930,1
2023_2024_1521489,20241001,1
2023_2024_1521489,20241002,1
2023_2024_1521489,20241003,1
2023_2024_1521489,20241004,1
2023_2024_1521489,20241007,1
2023_2024_1521489,20241008,1
2023_2024_1521489,20241009,1
2023_2024_1521489,20241010,1
2023_2024_1521489,20241011,1
2023_2024_1521489,20241014,1
2023_2024_1521489,20241015,1
2023_2024_1521489,20241016,1
2023_2024_1521489,20241017,1
2023_2024_1521489,20241018,1
2023_2024_1521489,20241021,1
2023_2024_1521489,20241022,1
2023_2024_1521489,20241023,1
2023_2024_1521489,20241024,1
2023_2024_1521489,20241025,1
2023_2024_1521489,20241028,1
2023_2024_1521489,20241029,1
2023_2024_1521489,20241030,1
2023_2024_1521489,20241031,1
2023_2024_1521489,20241104,1
2023_2024_1521489,20241105,1
2023_2024_1521489,20241106,1
2023_2024_1521489,20241107,1
2023_2024_1521489,20241108,1
2023_2024_1522315,20241010,1
2023_2024_1522315,20241011,1
2023_2024_1521157,20240916,1
2023_2024_1521157,20240917,1
2023_2024_1521157,20240918,1
2023_2024_1521157,20240919,1
2023_2024_1521157,20240920,1
2023_2024_1521157,20240923,1
2023_2024_1521157,20240924,1
2023_2024_1521157,20240925,1
2023_2024_1529667,20240901,1
2023_2024_1529667,20240907,1
2023_2024_1529667,20240908,1
2023_2024_1529667,20240914,1
2023_2024_1529667,20240915,1
2023_2024_1521087,20241001,1
2023_2024_1521087,20241002,1
2023_2024_1521087,20241003,1
2023_2024_1521087,20241004,1
2023_2024_1521087,20241007,1
2023_2024_1521087,20241008,1
2023_2024_1521087,20241009,1
2023_2024_1521087,20241010,1
2023_2024_1521087,20241011,1
2023_2024_1521087,20241014,1
2023_2024_1521087,20241015,1
2023_2024_1521087,20241016,1
2023_2024_1521087,20241017,1
2023_2024_1521087,20241018,1
2023_2024_1521087,20241021,1
2023_2024_1521087,20241022,1
2023_2024_1521087,20241023,1
2023_2024_1521087,20241024,1
2023_2024_1521087,20241025,1
2023_2024_946821,20240826,1
2023_2024_946821,20240828,1
2023_2024_946821,20240829,1
2023_2024_946821,20240830,1
2023_2024_1513215,20240902,1
2023_2024_1513215,20240903,1
2023_2024_1513215,20240904,1
2023_2024_1513215,20240905,1
2023_2024_1513215,20240906,1
2023_2024_1513215,20240909,1
2023_2024_1513215,20240910,1
2023_2024_1513215,20240911,1
2023_2024_1513215,20240912,1
2023_2024_1513215,20240913,1
2023_2024_1513215,20240916,1
2023_2024_1513215,20240917,1
2023_2024_1513215,20240918,1
2023_2024_1513215,20240919,1
2023_2024_1513215,20240920,1
2023_2024_1513215,20240923,1
2023_2024_1513215,20240924,1
2023_2024_1513215,20240925,1
2023_2024_1513215,20240926,1
2023_2024_1513215,20240927,1
2023_2024_1513215,20240930,1
2023_2024_1513215,20241001,1
2023_2024_1513215,20241002,1
2023_2024_1513215,20241003,1
2023_2024_1513215,20241004,1
2023_2024_1513215,20241007,1
2023_2024_1513215,20241008,1
2023_2024_1513215,20241009,1
2023_2024_1513215,20241010,1
2023_2024_1513215,20241011,1
2023_2024_1513215,20241014,1
2023_2024_1513215,20241015,1
2023_2024_1513215,20241016,1
2023_2024_1513215,20241017,1
2023_2024_1513215,20241018,1
2023_2024_1513215,20241021,1
2023_2024_1513215,20241022,1
2023_2024_1513215,20241023,1
2023_2024_1513215,20241024,1
2023_2024_1513215,20241025,1
2023_2024_1513215,20241028,1
2023_2024_1513215,20241029,1
2023_2024_1513215,20241030,1
2023_2024_1513215,20241031,1
2023_2024_1513215,20241104,1
2023_2024_1513215,20241105,1
2023_2024_1513215,20241106,1
2023_2024_1513215,20241107,1
2023_2024_1513215,20241108,1
